algorithm,basis_energy_threshold,bc05_sc_original,bc09_sc_original,bc_threshold,block_width_mhz,block_width_sc,case_id,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,n_blocks,n_prbs,n_sc,n_unknown_taps,noise_var_ls,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_pilot_re_relative,trials
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.01522078832540894,0.013584311167426446,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,1.9905358527674861,,288,288,,48.0,576,-6.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.015219853864664689,0.01357264001788484,0.015220789726522646,0.013584684083176351,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,1.9905358527674861,,288,288,,,,-6.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.015219853864664689,0.01357264001788484,0.015220789726522646,0.013584684083176351,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,1.9905358527674861,,288,288,,,,-6.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.015219853864664689,0.01357264001788484,0.015220789726522646,0.013584684083176351,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,1.9905358527674861,,288,288,,,,-6.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.015219856574728307,0.013572684941540198,0.01522079235793256,0.013584729943830209,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,1.9905358527674861,,,288,,,,-6.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.01441063869323144,0.012969547295883664,0.014413864104177337,0.012982112664646465,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,1.9905358527674861,equal_total_overhead,,288,144,,,-6.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.007388382642678004,0.006496201935553659,0.007386666711633703,0.0064980263497441786,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,1.9905358527674861,equal_per_port_density,,288,288,,,-6.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.010457550949839084,0.00973307930984272,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,1.25594321575479,,288,288,,48.0,576,-4.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.010454945623036066,0.009733525779067225,0.010457530208013018,0.009734124104958457,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,1.25594321575479,,288,288,,,,-4.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.010454945623036066,0.009733525779067225,0.010457530208013018,0.009734124104958457,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,1.25594321575479,,288,288,,,,-4.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.010454945623036066,0.009733525779067225,0.010457530208013018,0.009734124104958457,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,1.25594321575479,,288,288,,,,-4.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.010454953759663257,0.009733399301416139,0.010457538421857622,0.00973399768073636,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,1.25594321575479,,,288,,,,-4.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.010478832233629417,0.008573345388104482,0.010476937056790486,0.008570913521536425,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,1.25594321575479,equal_total_overhead,,288,144,,,-4.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0057834784755559695,0.005226338987831688,0.005784857522658477,0.005235094543387338,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,1.25594321575479,equal_per_port_density,,288,288,,,-4.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.006378693213611095,0.005944673536783459,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,0.7924465962305568,,288,288,,48.0,576,-2.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.006380152067218767,0.005958119795259758,0.006378676290843071,0.0059453789468422065,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.7924465962305568,,288,288,,,,-2.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.006380152067218767,0.005958119795259758,0.006378676290843071,0.0059453789468422065,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.7924465962305568,,288,288,,,,-2.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.006380152067218767,0.005958119795259758,0.006378676290843071,0.0059453789468422065,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.7924465962305568,,288,288,,,,-2.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.006380158670340108,0.005958139223295678,0.006378682902821339,0.005945398337135751,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,0.7924465962305568,,,288,,,,-2.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.005834624990321125,0.005496948754774796,0.005834408838349021,0.005494548961684028,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.7924465962305568,equal_total_overhead,,288,144,,,-2.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.003250463476471142,0.0028183788720025343,0.0032495789390290823,0.0028191788790931788,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.7924465962305568,equal_per_port_density,,288,288,,,-2.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.003840879744018767,0.0035495443509665713,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,0.5,,288,288,,48.0,576,0.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0038417650043979317,0.0035469816014906275,0.003840970644369358,0.003549013733005803,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.5,,288,288,,,,0.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0038417650043979317,0.0035469816014906275,0.003840970644369358,0.003549013733005803,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.5,,288,288,,,,0.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0038417650043979317,0.0035469816014906275,0.003840970644369358,0.003549013733005803,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.5,,288,288,,,,0.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.003841763752859536,0.003546957066332817,0.003840969390343563,0.003548989242453744,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,0.5,,,288,,,,0.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.004008446418415601,0.0037933668676198603,0.004007673550006563,0.003794152393843617,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.5,equal_total_overhead,,288,144,,,0.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.002008009509348976,0.0017852300234626603,0.002008892446805452,0.001789190289898998,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.5,equal_per_port_density,,288,288,,,0.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.0027104555994157593,0.002368262377782901,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,0.3154786722400966,,288,288,,48.0,576,2.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.002711360443846799,0.0023707563260445107,0.0027106266656866528,0.002368297823206269,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.3154786722400966,,288,288,,,,2.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.002711360443846799,0.0023707563260445107,0.0027106266656866528,0.002368297823206269,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.3154786722400966,,288,288,,,,2.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.002711360443846799,0.0023707563260445107,0.0027106266656866528,0.002368297823206269,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.3154786722400966,,288,288,,,,2.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.002711358905019856,0.0023707650179757645,0.0027106251235277695,0.0023683081857420836,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,0.3154786722400966,,,288,,,,2.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0026673777372027635,0.0021529719629313883,0.0026680236920771892,0.0021538578852075226,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.3154786722400966,equal_total_overhead,,288,144,,,2.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0012921266761961212,0.001054871287029837,0.0012925803042389103,0.001056518687174915,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.3154786722400966,equal_per_port_density,,288,288,,,2.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.001574492967981647,0.0013989903919064707,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,0.1990535852767486,,288,288,,48.0,576,4.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0015746285326444281,0.0013950767239822755,0.0015748629368012492,0.0013986769205971588,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.1990535852767486,,288,288,,,,4.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0015746285326444281,0.0013950767239822755,0.0015748629368012492,0.0013986769205971588,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.1990535852767486,,288,288,,,,4.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0015746285326444281,0.0013950767239822755,0.0015748629368012492,0.0013986769205971588,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.1990535852767486,,288,288,,,,4.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.0015746281375048654,0.0013950826550114181,0.0015748625376680548,0.0013986804867968867,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,0.1990535852767486,,,288,,,,4.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0015812935584368904,0.0013176754520569057,0.0015816229083443559,0.0013207883619591838,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.1990535852767486,equal_total_overhead,,288,144,,,4.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0007548643535576689,0.0006683908157038053,0.0007544774582054779,0.0006668339896582184,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.1990535852767486,equal_per_port_density,,288,288,,,4.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.0010545657356051507,0.000995612412240925,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,0.125594321575479,,288,288,,48.0,576,6.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0010557134966349962,0.0009923328460337863,0.0010551701706901831,0.0009958337544145068,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.125594321575479,,288,288,,,,6.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0010557134966349962,0.0009923328460337863,0.0010551701706901831,0.0009958337544145068,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.125594321575479,,288,288,,,,6.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0010557134966349962,0.0009923328460337863,0.0010551701706901831,0.0009958337544145068,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.125594321575479,,288,288,,,,6.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.0010557140068132654,0.0009923346282932853,0.0010551706813113283,0.0009958321407477658,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,0.125594321575479,,,288,,,,6.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.001018255358295236,0.0009334829396547119,0.0010173109807537378,0.0009339286226903059,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.125594321575479,equal_total_overhead,,288,144,,,6.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.0005589055991788876,0.00047567752286098875,0.0005591945842964606,0.000475068483480462,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.125594321575479,equal_per_port_density,,288,288,,,6.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,nan,nan,0.0006233228674175415,0.0005327216197282511,,,CDD-shifted PDP,1.0,2,2,,alg1_direct_rmmse,,48,576,,0.07924465962305567,,288,288,,48.0,576,8.0,,,100
Alg2 Basis LMMSE E90,0.9,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.00062439370386536,0.0005323470452171626,0.0006243322506792966,0.0005330692339486148,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.07924465962305567,,288,288,,,,8.0,1,,100
Alg2 Basis LMMSE E95,0.95,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.00062439370386536,0.0005323470452171626,0.0006243322506792966,0.0005330692339486148,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.07924465962305567,,288,288,,,,8.0,1,,100
Alg2 Basis LMMSE E99,0.99,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.00062439370386536,0.0005323470452171626,0.0006243322506792966,0.0005330692339486148,,1.0000000000000007,,1.0,2,2,2.0,alg2_basis_reduced_support,,48,576,2,0.07924465962305567,,288,288,,,,8.0,1,,100
Alg2 CoherenceBlock Bc0.9,,,,0.9,17.28,576,flat_ds1_d64_sf2,520.8333333333334,64,0.0006243939496573581,0.0005323461662869814,0.000624332499786211,0.0005330683905998566,1.0000000000000002,1.0000000000000002,,1.0,2,2,,alg2_coherence_block,1,48,576,,0.07924465962305567,,,288,,,,8.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.000638560436916244,0.0005535883463877228,0.000638579065604545,0.0005526273320148342,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.07924465962305567,equal_total_overhead,,288,144,,,8.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,,,,,,flat_ds1_d64_sf2,520.8333333333334,64,0.00034366328467290983,0.0002921776666304019,0.000343503293256486,0.000293961194518647,,,,1.0,2,2,,alg3_port_dmrs,,48,576,,0.07924465962305567,equal_per_port_density,,288,288,,,8.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.10544976467026185,0.09618086470904003,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,1.9905358527674861,,96,96,,48.0,576,-6.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.16114155047404335,0.15076228819397056,0.11692882621084627,0.10808077101200889,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,1.9905358527674861,,96,96,,,,-6.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.14870941751913408,0.13913006243356185,0.10871203500251085,0.10035688343471462,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,1.9905358527674861,,96,96,,,,-6.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.1448497207300974,0.13357374552293327,0.10583891328817621,0.09698799086006948,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,1.9905358527674861,,96,96,,,,-6.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.4446583506288967,0.4329723108000262,0.19509475003019003,0.18562822373688215,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,1.9905358527674861,,,96,,,,-6.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.11694907846631217,0.10648957032124703,0.11844526808078366,0.11153099235767848,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.9905358527674861,equal_total_overhead,,96,48,,,-6.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.07213786590147016,0.06545268782608567,0.0725748046535172,0.06616381433697335,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.9905358527674861,equal_per_port_density,,96,96,,,-6.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.07347866604943101,0.06714128462586129,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,1.25594321575479,,96,96,,48.0,576,-4.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.13372689357439113,0.12671757970797984,0.08483643620315938,0.07925086474547137,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,1.25594321575479,,96,96,,,,-4.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.11883727658982725,0.10907338241947948,0.07694779178719324,0.07179304856981872,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,1.25594321575479,,96,96,,,,-4.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.11371272622847899,0.10483275533530229,0.07394540031728689,0.06730147773728114,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,1.25594321575479,,96,96,,,,-4.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.38972967100988887,0.3741037415814672,0.13969163447010466,0.13389710520829695,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,1.25594321575479,,,96,,,,-4.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.08315917324328667,0.08078279575193624,0.08360054892307939,0.0817386565806562,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.25594321575479,equal_total_overhead,,96,48,,,-4.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.049181997362367065,0.045570521174623416,0.05003857849734541,0.04713348693482232,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.25594321575479,equal_per_port_density,,96,96,,,-4.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.0529990263803012,0.05098553630214665,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.7924465962305568,,96,96,,48.0,576,-2.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.1124812216066516,0.10794778957919032,0.06413389317078591,0.06356805380301395,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,0.7924465962305568,,96,96,,,,-2.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.09938653525243754,0.09588564036657578,0.056515773164720146,0.05533028232541901,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,0.7924465962305568,,96,96,,,,-2.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.09509626752490316,0.09226490995217748,0.05352172209166473,0.05182398506768833,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,0.7924465962305568,,96,96,,,,-2.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.34006614525815043,0.3242827141530878,0.1019296354317104,0.09881375654841251,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.7924465962305568,,,96,,,,-2.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.06222576149132283,0.05883578973297776,0.06373539797277558,0.06131558200978719,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.7924465962305568,equal_total_overhead,,96,48,,,-2.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.03490698001195224,0.03226004686665848,0.03452427211393835,0.03419838515671149,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.7924465962305568,equal_per_port_density,,96,96,,,-2.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.030992968528715015,0.02837359477279154,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.5,,96,96,,48.0,576,0.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.09027893772440343,0.08770788213782865,0.04230135805557049,0.0398685759913794,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,0.5,,96,96,,,,0.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.07564209077351969,0.0713372419459967,0.035003299105687696,0.03355784714064505,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,0.5,,96,96,,,,0.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.06892808824542072,0.06623119022361995,0.031622624463541665,0.029672745260733047,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,0.5,,96,96,,,,0.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.27554305553684494,0.266479568674995,0.06287962961404264,0.061812135330257964,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.5,,,96,,,,0.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.03934971209010309,0.03712013365858732,0.039385134643906056,0.0376222267174574,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.5,equal_total_overhead,,96,48,,,0.0,,1.0,100
