algorithm,basis_energy_threshold,bc05_sc_original,bc09_sc_original,bc_threshold,block_width_mhz,block_width_sc,case_id,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,n_blocks,n_prbs,n_sc,n_unknown_taps,noise_var_ls,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_pilot_re_relative,trials
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.02171326135893399,0.02088522651053906,0.021798697713459225,0.020434410933301346,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.5,equal_per_port_density,,96,96,,,0.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.021961071227011474,0.02040837409887923,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.3154786722400966,,96,96,,48.0,576,2.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.07888505041721883,0.07165977925966378,0.031734231543877736,0.029274385560439587,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,0.3154786722400966,,96,96,,,,2.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.06534690941412583,0.05949903733030501,0.025872732002042452,0.024209125120181113,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,0.3154786722400966,,96,96,,,,2.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.05967064031619655,0.05521287170531659,0.022854372673124054,0.021186212015330205,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,0.3154786722400966,,96,96,,,,2.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.24505387090117225,0.23802688672555172,0.04490734612945785,0.042294722081237524,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.3154786722400966,,,96,,,,2.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.026750153264491098,0.0250693834155448,0.026998393015712094,0.024106241130615123,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.3154786722400966,equal_total_overhead,,96,48,,,2.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.015339030691790823,0.014667754746604408,0.01578871779685308,0.014936866624853948,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.3154786722400966,equal_per_port_density,,96,96,,,2.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.014797765257221063,0.01362261058545234,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.1990535852767486,,96,96,,48.0,576,4.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.07549134501043783,0.06702447815659218,0.025427466527887414,0.02463632841219094,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,0.1990535852767486,,96,96,,,,4.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.06044352888464724,0.05545329160152461,0.019437351164336467,0.018510480266079227,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,0.1990535852767486,,96,96,,,,4.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.053246393445955685,0.04798683202407121,0.015854684431413576,0.014737826269136195,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,0.1990535852767486,,96,96,,,,4.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.22901502302202206,0.21540626232493004,0.03145284105605884,0.03030566974803295,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.1990535852767486,,,96,,,,4.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.01898475512102012,0.017991585097437413,0.019174862065436563,0.016631682257582152,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.1990535852767486,equal_total_overhead,,96,48,,,4.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.01040177710006679,0.009641217989882135,0.010100392098497992,0.009789993844737957,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.1990535852767486,equal_per_port_density,,96,96,,,4.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.009886924077252848,0.009490149738723369,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.125594321575479,,96,96,,48.0,576,6.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.06806936265396732,0.060781330637332244,0.020007077534493996,0.018574670274894532,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,0.125594321575479,,96,96,,,,6.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.05227622427339312,0.046102508163892233,0.014476214518564876,0.013997751113658344,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,0.125594321575479,,96,96,,,,6.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.044561430319498795,0.040741409612398166,0.010918290641656116,0.010486039624888428,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,0.125594321575479,,96,96,,,,6.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.2050502148694784,0.20055518517384,0.021145123651833277,0.020269260373225656,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.125594321575479,,,96,,,,6.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.012663400853697685,0.012025250450588488,0.012587428566214759,0.01191916111991491,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.125594321575479,equal_total_overhead,,96,48,,,6.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.007095971627417272,0.006745273124616978,0.007017439909820577,0.006679309017503356,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.125594321575479,equal_per_port_density,,96,96,,,6.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,nan,nan,0.007045837177932659,0.006911288152148991,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.07924465962305567,,96,96,,48.0,576,8.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.07493503033855156,0.07173737631124266,0.017546474569148388,0.017005190059337337,,6002204092074.051,,30.0,6,2,4.257352577093582,alg2_basis_reduced_support,,48,576,18,0.07924465962305567,,96,96,,,,8.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.05627251961952318,0.05134999836652409,0.011883666554853657,0.011538976468307668,,6004712903261.365,,30.0,6,2,4.656313421061663,alg2_basis_reduced_support,,48,576,24,0.07924465962305567,,96,96,,,,8.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.048823158125792084,0.04640270478159886,0.008203069354938463,0.007867274469803313,,6020979474557.117,,30.0,6,2,4.980125406923935,alg2_basis_reduced_support,,48,576,34,0.07924465962305567,,96,96,,,,8.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d16_sf6,130.20833333333334,16,0.21580642086162044,0.21746322126487452,0.016145537667624096,0.01590232545862675,3.4857149864592136,5.221511189288461,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.07924465962305567,,,96,,,,8.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.00920922428706765,0.009366801148550026,0.0091580336377079,0.008660364795512153,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.07924465962305567,equal_total_overhead,,96,48,,,8.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d16_sf6,130.20833333333334,16,0.005201299958860877,0.005089127520018247,0.0052898104026543775,0.005094285176096249,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.07924465962305567,equal_per_port_density,,96,96,,,8.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.12074959607094046,0.11412114929716452,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,1.9905358527674861,,96,96,,48.0,576,-6.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.1475496095369806,0.14128009222567878,0.14286860628123543,0.1399033068783675,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,1.9905358527674861,,96,96,,,,-6.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.132689883350437,0.12756725871250674,0.12841395122727473,0.11980477546779415,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,1.9905358527674861,,96,96,,,,-6.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.12592303278620132,0.11984952047525288,0.12156291203724338,0.11441549567501155,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,1.9905358527674861,,96,96,,,,-6.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.3114411276503042,0.29729206160606036,0.2360957339161516,0.22882923738269678,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,1.9905358527674861,,,96,,,,-6.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.11645133425890036,0.10725284515989673,0.11643667895213557,0.10567295866433148,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.9905358527674861,equal_total_overhead,,96,48,,,-6.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.07225335818039821,0.06852894103571387,0.07209233521727035,0.06845702574038459,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.9905358527674861,equal_per_port_density,,96,96,,,-6.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.08596451614172937,0.07983890466396627,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,1.25594321575479,,96,96,,48.0,576,-4.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.1110141515371214,0.10113388357389302,0.1070681983103057,0.09724866714190608,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,1.25594321575479,,96,96,,,,-4.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.09742652841823374,0.08903522700815958,0.09398703089153222,0.08652832106220495,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,1.25594321575479,,96,96,,,,-4.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.09065697206166169,0.08290670900913166,0.08716134749916636,0.08051453338314508,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,1.25594321575479,,96,96,,,,-4.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.24427704590994018,0.23687193873454968,0.17028356907463393,0.16477660904830135,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,1.25594321575479,,,96,,,,-4.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.08617139664072271,0.08202299229115666,0.08619651339365211,0.08019309422388948,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.25594321575479,equal_total_overhead,,96,48,,,-4.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.049991561445609935,0.0461418820691444,0.049907540225183136,0.04604863316120568,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,1.25594321575479,equal_per_port_density,,96,96,,,-4.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.055690952287902835,0.05418958351308782,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.7924465962305568,,96,96,,48.0,576,-2.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.08217238344279477,0.08339689471381297,0.07780001968619284,0.0783221701514238,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,0.7924465962305568,,96,96,,,,-2.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.06840286578472912,0.06787296827180891,0.06445371613331564,0.06369988321792192,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,0.7924465962305568,,96,96,,,,-2.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.0605896652759594,0.0586302428019736,0.05698257695262072,0.05494565108239975,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,0.7924465962305568,,96,96,,,,-2.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.18071402257911046,0.1724196279851746,0.11228038586005856,0.10990284215011828,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.7924465962305568,,,96,,,,-2.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.05778152638674317,0.055247848792810486,0.05759003355876551,0.05659478212747504,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.7924465962305568,equal_total_overhead,,96,48,,,-2.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.033261771403516854,0.0322326417629184,0.033250894157952876,0.031150428516255692,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.7924465962305568,equal_per_port_density,,96,96,,,-2.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.04057973166624377,0.040392242680840545,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.5,,96,96,,48.0,576,0.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.0683451847864061,0.06832600731067545,0.0640216333619237,0.06361456278025943,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,0.5,,96,96,,,,0.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.053820665507843944,0.05444358050995551,0.050037969768313435,0.050343843024349424,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,0.5,,96,96,,,,0.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.045542881652886065,0.04578437249122084,0.04215697388010562,0.04170415332458631,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,0.5,,96,96,,,,0.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.14753040312720406,0.14740316022964384,0.08157035662470151,0.07874931989365153,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.5,,,96,,,,0.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.042934749984709794,0.04130537012161389,0.042725029528446506,0.04093335080397004,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.5,equal_total_overhead,,96,48,,,0.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.0235278374214215,0.023185132866186613,0.023520277295803648,0.0228332222942536,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.5,equal_per_port_density,,96,96,,,0.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.028196156931598885,0.027845989508145916,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.3154786722400966,,96,96,,48.0,576,2.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.055999595188432644,0.05331142621051034,0.05150362137857534,0.04851224671116974,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,0.3154786722400966,,96,96,,,,2.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.04186516414595113,0.040339737733668085,0.03765229046263941,0.035749754766689484,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,0.3154786722400966,,96,96,,,,2.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.03329086291598232,0.032068241754323816,0.029851711754534542,0.02902474292444419,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,0.3154786722400966,,96,96,,,,2.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.12222796713814009,0.1203553544156137,0.057672101023074934,0.05847616304513417,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.3154786722400966,,,96,,,,2.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.02924034386452282,0.02894948216001074,0.029131177160775564,0.028228237995603346,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.3154786722400966,equal_total_overhead,,96,48,,,2.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.016325439401301794,0.0160978608840579,0.016356104512370136,0.016165023242823588,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.3154786722400966,equal_per_port_density,,96,96,,,2.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.01906633814179011,0.018016850035758526,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.1990535852767486,,96,96,,48.0,576,4.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.045244183433559695,0.04376558350840477,0.04056875012173456,0.04076886197033046,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,0.1990535852767486,,96,96,,,,4.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.032172692043463715,0.029935883325667698,0.02809554322637283,0.02638420934542164,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,0.1990535852767486,,96,96,,,,4.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.02416459057214395,0.0219916499930139,0.02088399928433511,0.01907055757059104,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,0.1990535852767486,,96,96,,,,4.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.1019797984033041,0.09821550323993572,0.04105405627740933,0.039877086404057085,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.1990535852767486,,,96,,,,4.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.02065493847737407,0.01985156597682909,0.020509972224062735,0.019573888731122677,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.1990535852767486,equal_total_overhead,,96,48,,,4.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.011046900436706497,0.00967981310151993,0.01109781685002626,0.009944820598727321,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.1990535852767486,equal_per_port_density,,96,96,,,4.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.012540770921795312,0.012275161179111586,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.125594321575479,,96,96,,48.0,576,6.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.04099756350571861,0.04104029246893932,0.03599940754352498,0.0344871438880426,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,0.125594321575479,,96,96,,,,6.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.02567238532896332,0.025048208613874995,0.02171953021166181,0.021407621803228905,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,0.125594321575479,,96,96,,,,6.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.01740506362769622,0.016892299130916555,0.01445842941520269,0.014161517769129071,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,0.125594321575479,,96,96,,,,6.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.09009424960176382,0.08603908379229647,0.030302317750470206,0.02943918536767435,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.125594321575479,,,96,,,,6.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.013529171475647132,0.012769379162807803,0.013512546946704151,0.012394343495452424,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.125594321575479,equal_total_overhead,,96,48,,,6.0,,1.0,100
Alg3 Port-DMRS RMMSE equal-per-port,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.0073298958748786395,0.0069083107145483415,0.007277809890750914,0.006971789854118051,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.125594321575479,equal_per_port_density,,96,96,,,6.0,,2.0,100
Alg1 Direct RMMSE WB 576sc,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,nan,nan,0.008594739760584218,0.008169791191834499,,,CDD-shifted PDP,30.0,6,2,,alg1_direct_rmmse,,48,576,,0.07924465962305567,,96,96,,48.0,576,8.0,,,100
Alg2 Basis LMMSE E90,0.9,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.035937595762510495,0.03444095361413231,0.030975271546037172,0.028896100360196474,,16543646540.404442,,30.0,6,2,4.449887610507725,alg2_basis_reduced_support,,48,576,18,0.07924465962305567,,96,96,,,,8.0,9,,100
Alg2 Basis LMMSE E95,0.95,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.021878521463625546,0.020536166501942024,0.017667148399971255,0.016777803205550935,,5970689187408.663,,30.0,6,2,5.000630523128774,alg2_basis_reduced_support,,48,576,24,0.07924465962305567,,96,96,,,,8.0,12,,100
Alg2 Basis LMMSE E99,0.99,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.013520487939443215,0.012967263401218829,0.01055156172411019,0.010172614594831271,,5972582325109.997,,30.0,6,2,5.601128675217133,alg2_basis_reduced_support,,48,576,34,0.07924465962305567,,96,96,,,,8.0,17,,100
Alg2 CoherenceBlock Bc0.9,,311,87,0.9,2.61,87,ds30_d32_sf6,260.4166666666667,32,0.07974366640348553,0.08056358070036562,0.02322360496851088,0.02254868462165221,1.6717374969812766,2.556256865553344,,30.0,6,2,,alg2_coherence_block,7,48,576,,0.07924465962305567,,,96,,,,8.0,,,100
Alg3 Port-DMRS RMMSE equal-total,,311,87,,,,ds30_d32_sf6,260.4166666666667,32,0.009078476548031159,0.008582134865558328,0.009040107312538632,0.008382259596313774,,,,30.0,6,2,,alg3_port_dmrs,,48,576,,0.07924465962305567,equal_total_overhead,,96,48,,,8.0,,1.0,100
